image_filename,reference,image_entropy_total,image_entropy_r,image_entropy_g,image_entropy_b,text_entropy
1032122270.jpg,Three dogs are standing in the grass and a person is sitting next to them Three dogs stand in a grassy field while a person kneels nearby. Three dogs are playing on grassy hill with a blue sky. A woman crouches near three dogs in a field. Three dogs on a grassy hill,7.274593329513188,7.40966034920361,7.431915317315081,6.982204322020874,3.8078990283900342
1032460886.jpg,There is a skyscraper in the distance with a man walking in front of the camera. Behind the man in a red shirt stands a large skyscraper. A man stands in front of a very tall building. A man is standing in front of a skyscraper A man stands in front of a skyscraper.,7.282505391046736,7.175603150609685,7.283688441307289,7.388224581223232,3.784725974391693
103306033.jpg,A woman wearing a brown dress with a matching turban is pushing a toddler through a park in his stroller. Woman dressed in brown African attire pushing a toddler in a stroller. A woman is walking her baby with a stroller at the local park. The lady is pushing a child in a stroller. A woman pushes her baby in a stroller.,7.726885211181323,7.768094250421006,7.699644798046367,7.712916585076598,3.869507977611248
103328091.jpg,A Asian male wearing a red shirt is sitting next to a grocery stand selling fruits. Man in red shirt is sitting next to fruit that is for sale. A man in a red shirt is sitting by fruit for sale. A man in a red shirt sits next to a fruit stand. An oriental man selling produce.,7.48745509018442,7.693670170747193,7.568949009251473,7.199746090554594,3.674377717784325
1033767085.jpg,A young child with a Band-Aid on his head sits eating at a small white table with a little girl eating off a yellow plate. A young blond-haired boy and a dark-haired girl are eating at a kid's table. Two children are sitting at a table eating food. Two children eating at a small table. Two children eating food.,7.543322905377445,7.618503701088771,7.625512867608167,7.385952147435397,3.7992548834143802
1034276567.jpg,A small boy putting something in his mouth with both hands. A boy bites hard into a treat while he sits outside. The boy eats his food outside at the table. The boy is eating pizza over a tin dish. A child biting into a baked good.,7.398221518634609,7.67935598343724,7.378957148609576,7.13635142385701,3.660066140425048
1034985636.jpg,A man with wild hair rocks a show playing a guitar center stage. A man wearing black is playing an electric guitar at a concert. A man on stage playing the electric guitar during a concert. A man playing an electric guitar on stage. A man playing guitar at a concert.,7.492765467057226,7.266599541415491,7.52685229258768,7.684844567168507,3.7591871584033996
1035019794.jpg,A person in a green outfit and helmet is swinging a baseball bat at a tennis ball in front of a fence. A girl playing softball hits the ball almost directly downwards A young girl is playing baseball and is striking out. A girl hitting a softball but she missed the ball. The batter missed the ball.,7.648433666786783,7.741013635928945,7.5808078034339985,7.623479560997406,3.7259892417752756
10350842.jpg,A man in a green shirt and red life jacket is sitting in a canoe drifting around the lake. A man wearing a life jacket is in a small boat on a lake with a ferry in view. A man wearing a red life-vest is sitting in a canoe on a body of water. A balding man wearing a red life jacket is sitting in a small boat. A man in a red life vest is riding in a canoe.,7.571670445371223,7.5355074839666925,7.548612868810299,7.630890983336679,3.7194144415506756
1035392784.jpg,"A man in black with long hair playing a guitar with stickers on it. A long-haired musician, playing his guitar in a performance. A rock artist performs on stage with an electric guitar. A man in a black shirt plays a black-colored guitar. A man wearing black is playing an electric guitar.",4.855726348580998,6.21561455323781,4.094048432160413,4.257516060344771,3.9080852475474104
103625356.jpg,A man in a black shirt crouches next to a dirty unfinished concrete edge while several shovels and other tools lean against a tree nearby. A man in a baseball cap works to spread cement behind a line of yellow caution tape. A man in a black shirt and baseball cap is applying filler to a trench in the floor. A man wearing a black shirt smoothing out concrete in an urban area. A man is bent over smoothing cement in a sidewalk opening.,7.690448751321147,7.797022595561623,7.771786570592795,7.5025370878090225,3.8900728533315005
103631543.jpg,A Caucasian young woman in a white hooded sweatshirt sits at a table set for two in a lowly lit restaurant. A woman in a white shirt is sitting at a table in a nice restaurant. A young woman sits at a dinner table with two entrees and a martini. A dark-haired young woman hesitates before dining. Woman having a fancy dinner.,6.703786086323064,7.621759169412009,7.029987609369832,5.459611480187351,3.7572304703684454
1039360778.jpg,A woman in a blue shirt and sunglasses lies on a red blanket in a grassy field with a bike set down next to her. A woman relaxes with her bike on a red blanket in a field of green grass and trees. A lady laid her bicycle on the green lawn as she lies in a red blanket. A woman is laying on a red blanket in a park. A girl suns herself on a red blanket.,6.379268409127479,6.936948385595477,7.115746213447705,5.0851106283392555,3.7576397578751006
103953336.jpg,Someone is standing on a long bridge with a cloudy blue sky in the background. A solitary man stand on a bridge in the evening. One person is standing on a bridge at night. Person crossing a bridge in dim light. A man stands on a bridge at night.,7.185315188357413,7.2048732711104915,7.208897192163178,7.14217510179857,3.714687448934813
1039637574.jpg,A bride in a light pink dress poses for a picture with male relatives and is being photographed by a man in a cream shirt with white pants. A man in light colored clothing photographs a group of men wearing dark suits and hats standing around a woman dressed in a strapless gown. A photographer takes a picture of a group of one girl in a pink dress and 10 boys in suits and hats. A man photographs a woman in a pink dress and a throng of men in suits. Man taking a photograph of a well dressed group of teens.,7.678038169727587,7.695834643522033,7.741315509238943,7.596964356421785,3.9157278359462353
10404007.jpg,Young white boy on a grassy area with a sad expression on his face. A baby boy crying standing on a field of grass. A toddler is walking in on a grassy knoll. A blond toddler walks in a field. A child walks in a grassy field.,7.347071639591256,7.371976062590637,7.302157478181121,7.367081378002013,3.707917118720677
1040426962.jpg,A man is cooking what appears to be green beans in a grill basket on a grill with a yellow lab standing by him while someone takes a picture from above. A man and his dog are grilling green beans on a grill. A man grilling vegetables on a patio with his dog. A man and a dog grilling green beans. Guy and his dog cooking outside,7.368522605943602,7.462290180309012,7.383527492872494,7.2597501446493,3.679329751873079
104136873.jpg,Three people are on a hilltop overlooking a green valley. People sit on the mountainside and check out the view. Three people rest on a ledge above the moutains. Three people hang out on top of a big hill. Three people overlook a green valley.,7.474778572869218,7.6150014151796475,7.474902758408836,7.3344315450191715,3.642340502325601
104180524.jpg,A group of tourists is crossing a bridge that connects a walking path to a trail of nature. Many people cross a very tall footbridge with a tree-covered hill in the background. This shows a group of people walking over an arched red bridge. People cross a large bridge to get over the body of water. People walking over a white and red bridge over a pond.,7.666483619412106,7.821835089621028,7.796605684238223,7.381010084377067,3.9319922235679376
1042020065.jpg,A young boy wearing a jersey looks down over a ledge at many boats in the water. A boy looks over a railing at the many boats and rafts below in the water. A boy in a green shirt is looking down at many inflatable boats. A young boy overlooking a crowd of inflatable boats. A boy in a green shirt watches kayakers.,7.600390233082288,7.55728555462821,7.706407189594707,7.537477955023947,3.8550563570236323
1042359076.jpg,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside. Two little girls and an old man have a conversation. An old man is telling two girls something. Two girls and a man were peeling corn. Two young girls listen to an elder.,7.826467302855523,7.834216717983194,7.844338078102685,7.800847112480688,3.7570215104894062
1042590306.jpg,"A man is holding the hand of a woman up to his mouth in front of some buildings while another man looks on. Guy in blue shirt biting hand of girl in black striped jacket while another guy watches Asian man and blond woman holding hands outdoors, man in background watches. A man and woman pose for the camera while another man looks on. A multiracial couple posing for a picture",7.39017891862873,7.268694433995564,7.354590669237163,7.547251652653459,3.8809339934229587
104285082.jpg,A man with glasses is sitting a chair playing the oboe while a man in a purple shirt plays percussion and spectators look on. An older man with gray hair is sitting in a chair playing a large instrument made of bamboo. Gray-haired man in dress shirt plays the bassoon while reading sheet music from a stand A gray-haired man sitting in a chair playing a wind instrument among other musicians. A man playing a musical instrument.,7.568965982053555,7.656681003218124,7.563432622263163,7.486784320679378,3.880925135160524
1043819504.jpg,"A group of 11 people in winter wear such as beanies, skiing jackets, gloves and backpacks are standing in snow paddles outside a house made of ice blocks while a person in front of the door seems to be leading them. A group of people wearing snowshoes, and dressed for winter hiking, is standing in front of a building that looks like it's made of blocks of ice. The people are quietly listening while the story of the ice cabin was explained to them. A group of people standing in front of an igloo. Several students waiting outside an igloo.",7.873074045681626,7.876520234754588,7.8627810491650685,7.879920853125223,3.9091872676714603
1043910339.jpg,"A baseball player in red leaps into the air to avoid a player in blue, who is shortly behind him as he catches the ball, while other blue team members look on in the background. A boy in a red uniform is attempting to avoid getting out at home plate, while the catcher in the blue uniform is attempting to catch him. A baseball player coming into home plate with knee held high and the catcher right in front of him waiting for the ball. A baseball player attempting to score a run before the catcher tags the player out. A baseball catcher trying to tag a base runner in a baseball game.",7.616202890285675,7.611991066108248,7.639292051769478,7.597325552979301,3.8859559420940215
1044434135.jpg,A man in the foreground wearing a white shirt and black pants riding a bicycle with a basket in a busy street. This photo takes place in a busy street in an Asian city where people are riding bikes and walking. A very bus street is shown with Asian people all around walking and riding bicycles. A man in a white shirt rides a bicycle on a busy street. An Asian man riding a bike in the road.,7.421958343318678,7.370890872502896,7.4224929136968445,7.472491243756293,3.8360088600658964
1044764620.jpg,A man on a ladder is painting a brick wall in a warehouse. A man is standing on a ladder painting bricks A construction site with building material. Man painting a brick wall on a ladder. A man is panting a piece of wood.,7.131687902374075,6.995518084074874,7.199565391045765,7.199980232001588,3.730024026769916
1044798682.jpg,A man wearing a hat and a white shirt is cleaning windows. A man in a white shirt stands high up on scaffolding A man stands on boards on top of a huge ladder. Man works on top of scaffolding. A guy works on a building.,6.976405314648965,7.011933005328514,6.925353124879608,6.991929813738776,3.734073483122989
1045124251.jpg,"A blond-haired man with glasses and a blank tank top is sitting next to another man with glasses and headphones while sitting on a train. A blond man wearing glasses is sitting in the train looking down at something. White man with glasses sitting next to another man who has earphones in. A 30 somethings man playing with his phone on a subway train. Two guys are riding on a subway, both wearing glasses.",7.040783430261302,7.4060624848790475,7.190765584837098,6.52552222106776,3.8306076157029274
1045309098.jpg,Juggling her shopping bags and Betty Boop backpack and young woman crosses a city street. Woman crossing the street at a crosswalk with multiple bags in her hands. A girl with numerous bags walks on a crosswalk along with other people. Two women are walking in a crosswalk with a bus in the background. Two women walking through a crosswalk. A young man sits on the floor by the television with a fast food meal in front of him. A person sits on the floor and eats in front of a television. A person eats takeout while watching a small television. Someone is laying in front of the TV eating food. A television with a picture of a girl on it.,7.686056404118247,7.655692756873583,7.681228887250594,7.721247568230563,3.8696301433253155
10459869.jpg,Several asian people are eating together around a table. A group of people eating Chinese food in a restaurant. Six people are sitting at a table eating food. A group of people are eating noddles. Several Asians eat food outdoors.,7.685052607890829,7.743407146620762,7.747252418665766,7.56449825838596,3.6749560059011417
104669470.jpg,"A woman with flowers in her hair balances a large bowl of assorted fruits on her head. A dark woman carrying a large bowl of pineapples, bananas and papayas on her head. A woman with flowers in her hair balances a large bowl of fruit on her head. A woman is carrying a bowl full of fruit on her head near the ocean side. A woman is balancing a big bowl of fruit in front of the ocean.",6.474187566527232,6.4495989930031925,6.377969016835593,6.59499468974291,3.8473709575275956
104700891.jpg,A man wearing a gray jacket and blue work pants is standing in a hole in the ground A man in a blue hat stands near a shovel in a deep hole. A man in a whole next to a septic tank. A guy wearing blue in a hole. A man stands in a hole.,7.884875212897007,7.896315595885227,7.929984342822073,7.828325699983719,3.5572134343440123
104763189.jpg,A shirtless young boy on a bicycle too big for him being supported by 3 other young shirtless boys in a grass field. Four children are smiling as they pose together with a bicycle that is much too big for them. An African American child is supported by his three peers while riding his bicycle. Four children are smiling and playing on a bike Boys all outside around a big bike.,7.692639852717327,7.747939324065906,7.765259355185501,7.564720878900573,3.990528277171708
1047921035.jpg,"A man in a bandanna and a dirty t-shirt, and a woman in a graphic t-shirt, are standing next to a oblong hole with smoke coming out. The man, who is wearing the handkerchief, is performing a task with the tub while the woman watches. Two individuals, a male and a female, standing in a forested area around a tub. Two people, one man and one women in the woods putting something in a tub. Steam rises from a large outdoor vat as two workers look on.",7.684711868207926,7.637990091083248,7.7773847033918955,7.638760810148633,3.8392244634577266
104816788.jpg,"This little baby girl dressed whimsically in striped pantaloons is pictured so that one must ask which is bigger, her feet or her sleepy smile. A sleeping baby is in someone's arms and wearing a pink striped outfit A sleeping baby in a pink striped outfit. A little baby cradled in someones arms. A little baby is wearing purple pants.",6.847405905906638,7.12307522638023,6.748917325311066,6.670225166028617,3.8675125446118797
104824673.jpg,"An African individual is looking into the camera while dressed in varying beads and decorations that have a cultural relevance. An African native gazes into the camera donning a hat of two corn cobs and necklaces of shells and beads. A member of an African tribe is watching the camera intently in tribal dress. An African woman with piercings, lots of necklaces and corn on her head. A person is wearing a lot of jewelry with corn on his or her head.",7.455526712017054,7.565606787197075,7.493430745121898,7.3075426037321884,3.88903808389297
104835889.jpg,"A samurai warrior in full black dress takes his sword from the sheath on an outdoor training mat. A man in a black martial arts suit unsheathes a sword on a training mat in a field. A guy with a sword and traditional fighting gear is getting ready for a fight. A man in black wields a sword in front of rolling, green hills. One man dressed in black doing karate in a green field.",6.993603723823701,6.94844786890326,7.01909456269256,7.013268739875281,3.809221987683402
1048710776.jpg,A couple of several people sitting on a ledge overlooking the beach Several young people sitting on a rail above a crowded beach. A group of people sit on a wall at the beach. A group of teens sit on a wall by a beach. Crowd of people at the beach.,7.54069688294263,7.580830946801697,7.541703339210299,7.499556362815892,3.765878639744086
1049955899.jpg,"A group of men and women are hiking through a dried up river bed littered with large rocks, which runs between two rocky walls in a dense green forest. Five hikers, one facing towards the camera and the others facing away from it, are walking through a rocky riverbed. Hikers treks upward through the creek bed, stopping to catch their breath and enjoy the cool, green scenery. A group of hikers traveling along a rock strewn creek bed. Two women and three men are hiking along a rocky stream.",7.5836371777998695,7.564720373493028,7.639819653145898,7.546371506760684,4.011360369361247
105077209.jpg,"A man with a badge is standing on a wood floor next to a structure. A security guard stands by a metal, lighted sculpture. A white-haired man in a suit stands in an empty room. A security guard on watch duty at the museum. Security guard at a art museum.",4.134089360303008,4.059093389943559,4.1939655967943885,4.149209094171077,3.757730758008851
1051205546.jpg,"Two women in colorful dresses are sweeping water out of the street while a man watches. Two women, one in green and the other in purple, washing a sidewalk. Two Indian women in saris are bending over a wet street. Two women in colorful clothing are cleaning the road. Two woman are sweeping a street.",7.706633501868313,7.657763085415446,7.72030507753205,7.741832342657442,3.7349997950114706
1051290485.jpg,"Two separate women, one wearing a white top and black pants, the other wearing all black and a pair of pink flip-flops, kneel on a gray brick sidewalk path in front of green and red bushes. Two women squatting on the sidewalk looking at plants, one in black shirt, shorts and pink sandals, the other in a white shirt, black shorts talking on a cellphone. A little girl is looking at some plants while another is on the phone in the background. Two girls crouch in front of some bushes and talk on their phones. Two girls crouch in front of a garden of small shrubbery.",7.878849223962349,7.903412221872183,7.894062666444093,7.839072783570771,3.9996602886100314
1051953669.jpg,"A young girl wearing a multicolored holding an orange ball in her right hand walking through bright green grass behind a house A little girl wearing a dress walks across a green lawn on a summer day with a home and trees in the background. A child in a dress runs through the yard with a miniature orange soccer ball in her hand. A little girl stands in a backyard, holding a toy and looking into the camera. This little girl is enjoying the spring weather after the long winter break.",7.334857503285607,7.457191179535291,7.51530012449674,7.032081205824789,3.880942865952496
105223874.jpg,A young child wearing a blue shirt and sandals playing with a red toy while sitting on the floor. A black-haired child in a blue outfit is playing with a toy outside on a tile floor. A little boy with a blue shirt on sitting on the ground playing with legos. A young child playing with a toy while laying on the floor. A little boy playing with his toy.,7.728363621695387,7.818140672090273,7.767900487044588,7.5990497059512965,3.8457845039825065
1052358063.jpg,A little boy skateboarder is doing a trick on his board while another young skateboarder watches. A child is performing a skateboard trick while another child with a skateboard leans on a wall. A boy takes a jump on his skateboard while another boy with a skateboard watches. A young boy skateboarder jumping on a platform on a skateboard. Two skateboarders.,7.285490973865069,7.207405703343811,7.258332307961997,7.390734910289396,3.8482429705298906
1053116826.jpg,"Two little children, one boy and one girl, laugh as they sit on the grass. A little boy and a girl sitting down in the grass having fun. A young boy and a young girl sitting in the grass laughing. Two children smiling and sitting on grass. Two kids are laughing in the grass.",7.444951323367995,7.462656979701521,7.579873026394726,7.292323964007737,3.7871863193966475
1053243591.jpg,"Young woman holding a bottle, reaching out from a bench to shake a man's hand. A man shaking the hand of a woman in an orange shirt sitting on a bench. A man shaking the hand of a teenager sitting on a bench. A woman having a drink is shaking hands with someone. A young girl in a orange shirt shaking a hand.",7.256148639199388,7.206570226815564,7.316015276762451,7.245860414020148,3.727274418849544
105335409.jpg,Man talking on a microphone and a crowd of people in front of him. A trolley driver is telling people to move off of the street. A mass transit person making an announcement. A driver communicating on his walkie talkie. A man in a vehicle behind a family crowd,7.100993563659872,7.0794893383523,7.207283206393693,7.016208146233621,3.753385481379747
105342180.jpg,"A girl paddling down a large river, as seen from behind her. A woman with a paddle sits in a boat on the water. A woman paddles a boat down a river. A woman kayaking down a river. A woman with a paddle.",7.51317942419855,7.527986530667704,7.66649210161713,7.345059640310813,3.6101634278179175
1053804096.jpg,A girl with pigtails is playing in the ocean by the beach. A girl in pigtails splashes in the shallow water. A young girl in pigtails plays in the water. A girl with pigtails plays in the water. A girls plays in the surf.,6.789969002140399,7.070755047857545,6.536600437401207,6.762551521162446,3.6762485289223044
1054620089.jpg,"A woman in jeans and a red coat and carrying a multicolored handbag spreads put her arms while leaping up from a cobblestone street. A lady in a red coat, holding a bluish hand bag likely of asian descent, jumping off the ground for a snapshot. A woman in a red jacket, with a blue and gold handbag is jumping while smiling on a cobblestone street. A woman wearing a red coat is jumping outdoors. Girl in red jumping for joy.",7.350840898733694,7.576827817861835,7.234661112053995,7.241033766285253,3.944058922230559
105493603.jpg,Two people sitting beside each other at a table with food on it smiling. A couple wearing white sweaters sit at a restaurant table. A man and woman seated at a table together. A man and a woman eating dinner together. A man and woman wearing khaki smiling.,7.410826958191933,7.749398596518146,7.45505370218131,7.028028575876342,3.587402182311564
105493628.jpg,"White wine and appetizers on are displayed in an upscale restaurant. Food sits on white plates in front of wineglasses and a wine rack. A well lit room, with three glasses on the table and two plates. An elegant food serving on table at a restaurant. A meal is on a table in a restaurant. A group of four children wearing pajamas have a pillow fight. A group of young children playing pillow fight on a bed. Four children are having a pillow fight. A group of kids have a pillow-fight. Children having a pillow fight.",6.564191314637076,4.522706551169741,7.71687511682492,7.452992275916564,3.811901733085297
1055753357.jpg,Two construction workers are sitting up on the side of a building. Two constructions workers sit on a beam taking a break. Two construction workers take a seat on a steel beam. Two construction workers sitting on an I-beam. Two men take a break from construction.,7.456776479667041,7.510245416804652,7.469624724337803,7.390459297858665,3.78628002142448
1056198351.jpg,A smiling little boy holds a hand mixer in a bowl. Young boy with blond-hair playing with a mixer. A child has fun with a blender in the kitchen. A child using an electric mixer in a bowl. A child happily mixing batter in a bowl.,7.484472440349125,7.378809579004255,7.563083065228336,7.511524676814784,3.8737499322888325
1056249424.jpg,"Two boys, one with a yellow and orange ball, play in some water in front of a field. Two children play with a balloon in mud on a sunny day. Two kids are running and playing in some water. The children are playing in the water. Two boys play in a puddle. A woman with blond-hair wearing a blue tube top is waving on the side of the street. The woman in the blue dress is holding out her arm at oncoming traffic. A blond woman in a blue shirt appears to wait for a ride. A woman is signaling is to traffic, as seen from behind. A blond woman is on the street hailing a taxi.",7.528765997847475,7.761013957198233,7.464461543376974,7.360822492967217,3.822940423213846
1056359656.jpg,A young girl sits on a seat and looks at a train pamphlet. A young girl on a train reads a book about train rides. A little girl looking at a brochure on train rides Child sitting down looking at train ride brochure A young blond girl with a magizine in her hands,7.670715373844821,7.774395360777996,7.59563944955512,7.642111311201349,3.7673860796691674
1056415186.jpg,"Two Asian girls laughing, as the girl on the right holds an instrument. Two women are sitting and talking and laughing together. 2 girls in metal chairs are laughing together. Two women laugh while sitting on the floor. Two asian women smiling and laughing.",7.371638628643751,7.327585664585512,7.310997896620984,7.47633232472476,3.750986010793658
105685221.jpg,"Several people jogging outside on a sunny day in what seems to be a neighborhood, could be part of a marathon. Seven people are running and one of them is a man wearing a blue t-shirt and red shorts People jogging together on a park sidewalk. A group of joggers running on the sidewalk. Seven joggers run down a path.",7.758955047527671,7.778893909441593,7.823261865273927,7.674709367867495,3.951006655665141
1056873310.jpg,Two dogs run towards each other on a rocky area with water in the background. A brown dog is running after a black dog on a rocky shore. Two dogs run across stones near a body of water. A brown dog is running after the black dog. Two dogs playing on a beach.,7.734185962532052,7.752691310194381,7.710096490233772,7.739770087168003,3.8226130280688295
1057089366.jpg,A kid jumps off the diving board and into the swimming pool below. The boy is jumping off a high diving board into the pool. A child jumps off a high diving board into the pool. A little kid is jumping off a high dive at the pool. A boy descends off the end of a high diving board. A guy stands by a window taking his overshirt off. A man in a tank top stands next to a chrome door. The man is putting on his shirt near an elevator. A man stands by an elevator with his head down. A man puts his shirt on near an elevator.,7.197943416392834,7.194242421682484,7.234561809235222,7.165026018260796,3.8175714979213913
1057251835.jpg,A white dog is running down a rocky beach. Light brown dog running along the beach. A light-colored dog runs on the beach. A small yellow dog runs on a beach A tan dog runs on a sandy beach.,7.356556895778534,7.410525429676905,7.389645694259505,7.269499563399194,3.8172603104139085
105806535.jpg,"A young man is bathing, with only his shorts on, in a large wooden pale. A man lounges in a wooden basin of water while eating a fruit. A guy in a huge wooden tub while people are looking over. A man holding a yellow ball, soaking in a wooden tub. A man laying in a wooden tub outside.",7.446497448629703,7.635754385344818,7.495677057034882,7.20806090350941,3.8102478085255718
1059514525.jpg,"A person is sleeping on a bench on the sidewalk, across the street from a bus stop. A man with a plaid blanket sleeps on a bench near a city street. A person laying on a street bench under a blue plaid blanket. A man is sleeping on a bench near a bus stop. Someone sleeping on bench on city street.",7.302928030760222,7.340255053566855,7.231866299792487,7.336662738921323,3.7586025418234117
10602072.jpg,"Two young girls are playing in the forest; the younger one is climbing a short tree and is about 2 feet off the ground. A little girl in a red shirt and jeans climbs a small tree while another little girl looks on. Two young girl are playing near a small tree, and one has climbed up into the branches. One child is climbing in a tree while another, older child, watches. A young girl watched as a girl younger than her climb a tree.",7.631517649624267,7.600406870433826,7.723348140840289,7.570797937598682,3.911871803185074
106027774.jpg,It looks as though a soldier is sleeping in a car on his way home after a deployment. A young man asleep during a car ride wearing his seat belt. A boy in a beige shirt is sleeping in a car. A man asleep in a car that's driving. A boy sleeps on a car ride.,7.570399482700662,7.625242925504208,7.542541255566489,7.543414267031287,3.718360331973661
106027978.jpg,Pink shirted woman sleeping in a car with blue and white blanket on her. A woman in a pink shirt wrapped up in a blue blanket asleep in a car. A woman in a red shirt is under a blanket and sleeping in a vehicle. A lady with brown hair in a pink shirt sleeping in a car. A woman sleeps under a blue and white blanket in a car.,7.689467122955399,7.7261320187161715,7.685025649634701,7.657243700515324,3.8136114260773546
106039369.jpg,"One man wearing a white shirt is flipping a pancake by flinging it into the air. Man is flipping an omelet or pancake in the air, while in his kitchen. A man in a home kitchen is flipping a pancake extremely high. A guy flipping a pancake high into the air from a skillet. Man flipping pancake in kitchen while looking in awe.",6.520546879355869,6.551065233204996,6.521395469644988,6.489179935217624,3.8199135547522816
1060605297.jpg,Firefighters converse with a man at the scene of an emergency. Firefighters wear reflective uniforms and stare upwards. Several firefighters are responding to an alarm. Reflections from the firemen's uniforms. Firefighters are responding to an event.,5.5005710598344635,6.411182670236006,5.223968578106189,4.866561931161196,3.7866093617257794
1061467336.jpg,"A few firefighters, wearing black, yellow, and pink jackets, standing next to a firetruck. Several firefighters stand outside of a building near their firetrucks. Firefighters at a scene with a firetruck that has it's lights on. Firemen stand outside of their firetruck with all its lights on. Four on-duty firemen talk in front of a firetruck.",7.495731391830965,7.479628012261866,7.468527278176586,7.5390388850544445,3.9244053180779503
1061887159.jpg,"A man is kneeling down with a child on a beach where bright blue and red boats are stationed in the background. A beach with blue and red boats, with people on shore People are doing various activities on the beach. People at beach looking for things in sand Many people walking on beach.",7.080436480753508,7.203681021884341,6.936381891575126,7.101246528801054,3.9547399236418364
106300392.jpg,"A man in an orange hard hat and vest looks at an object in his hand while the man next to him stands on a ladder in order to reach the ceiling. There are two workers, one on a ladder, against a blue wall with a yellow-and-black stripe. Construction workers in front of blue wall with warning stripe. Men wearing hard hats and safety vests are working. A guy with boots is on a ladder.",6.956412204183908,6.441299835058996,7.160432653249881,7.267504124242848,3.867318369362257
106356264.jpg,"A newsstand so packed with magazines, candy and coke-a-cola products that the smiling woman working behind the counter is easy to miss. A magazine vendor sits behind a very colorful collage of magazines. A newsstand clerk is surrounded by her colorful merchandise. A woman working at a newsstand. A woman in a magazine stand.",7.74206776138805,7.688135303886167,7.721607612865311,7.81646036741267,3.8108523299269352
10637120.jpg,A large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment. A worker wearing a hard hat watching a large machine dig a trench in the dry dirt. A man in blue overalls and a yellow hard hat is watching a huge machine work. A man in a hard hat is wearing a blue shirt and blue jean overalls. A man in a hard hat looks at some machinery.,7.0309332513303415,7.002967292629953,7.034276683757776,7.055555777603297,3.8101979379103765
106372282.jpg,"A man sitting down with this head resting on his fists next to a man with his eyes closed and his together with dough sitting on a table in front of them both. At the bakery, the fat old baker sleeps while his apprentice rubs the flour out of his eyes, seated beside him. An all yellow photo of two men sitting in a bakery. A tired looking person makes a lot of bread. Two men relaxing in a bakery",7.328988469606266,7.483721164305382,7.474256753810651,7.0289874907027645,3.8281309394649456
1063866640.jpg,Four men are sitting near a tree talking while another stands looking at a body of water and another is rowing a boat. Several men are sitting by a river conversing with one another while a boat drifts by them. Five people sitting in front of a body of water with the sun behind them. A group of shirtless men are sitting in the shade on a tropical beach. Five men sitting with a body of water behind them.,6.193269452158802,6.68008065753752,5.980510282195528,5.919217416743358,3.8836615520202016
106490881.jpg,A young boy in swimming trunks is walking with his arms outstretched on the beach. The boy is playing on the shore of an ocean. A boy in his blue swim shorts at the beach. A boy smiles for the camera at a beach. Children playing on the beach.,7.195579713074636,7.0671459625409385,7.219808766355495,7.299784410327474,3.771150136319205
106514190.jpg,A skier is overlooking the beautiful white snow covered landscape. A hiker standing high on a bluff overlooking the mountains below. A person on ski's looks from hill over snow covered landscape A skier is overlooking a snow-covered mountain. A skier pauses on a mountaintop.,7.372227022098819,7.718141287070685,7.574943370476182,6.823596408749591,3.9175519086993713
1065323785.jpg,Kids riding on their bicycles near a mound of dirt with a hovel from a backhoe in front of the mound. A boy wearing a red shirt is riding his bike right next to a mound of dirt. A group of boys are riding their bikes around a big pile of dirt. Kids are riding bikes near a dirt mound in the street. The kids are riding bikes in the pile of dirt.,7.534195722626838,7.501077026402301,7.566415072752013,7.5350950687262,3.7985247922772616
1065831604.jpg,A bunch of people in racing gear and helmets racing bicycles around a corner on wet pavement. Many men ride their bicycles through some puddles around a curve during a race. Group of bicyclers rounding a corner with water spraying up from their wheels. Bikers in a bike race take a sharp left turn. Several bike riders compete in a competition.,7.672943688603745,7.690154019803273,7.681217796360903,7.647459249647058,3.9108563821744786
1066252238.jpg,A boy in a pink T-shirt is riding a bike over a sand pile while two others are riding in the street. Three boys playing and biking with a pile of sand in the middle 3 young boys are riding their bikes around a mound of dirt. Three kids riding bikes over a dirt mound. Some young boys ride bikes in the street.,7.657993980928345,7.74799373224899,7.599185900617569,7.626802309918475,3.8254026523870617
1066831905.jpg,Elderly man with cane bends down to look at some plants and is steadied from behind. A man and a woman are standing behind an elderly man who is looking at a bush. A man holds up an older man as the older man bends down to check out plants. An older man in a white short-sleeve shirt admiring a bush. Elderly man with a cane bends over near a man and woman.,7.544139991162201,7.643033802683126,7.539553712522641,7.449832458280835,3.8049731019187414
106691539.jpg,A male surgeon wearing a red cap and teal scrubs performing surgery with two other men wearing teal scrubs. A doctor and nurses in blue scrubs are performing an operation. A surgeon and surgical staff operating on a patient. A surgeon and two assistants perform an operation. Surgical team performing surgery.,7.307727999023772,7.548666616373078,7.155466403213898,7.219050977484339,3.8339828832520277
1067180831.jpg,A black and white dog is attempting to catch a yellow and purple object in a low cut yard. A black dog is jumping up to catch a purple and green toy. A black and white dog jumps after a yellow toy. A black and white dog jumps to get the Frisbee. A dog jumps to catch a toy. A man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door. A shirtless man is laying down in the middle of a busy street. A man laying down in middle of street during heavy traffic. A man in blue shorts lays down outside in a parking lot. A man in blue shorts is laying in the street.,7.439831345610138,7.495256543960422,7.627117587556248,7.197119905313741,3.9011780199199877
