image_filename,image_url,caption
image_114.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/S%C3%BCdburg_Lageplan.jpg,"Deutsch: Lageplan der Südburg von Hattusa, Zentraltürkei"
image_115.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Labour_Members_of_Parliament_1966.jpg,English: Labour Members of Parliament at the opening of a new session of Parliament
image_116.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Ford_fiesta_from_RTCC.jpg,"Русский: Смоленское кольцо , 1 этап RTCC 2011"
image_117.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Ukrainian_SSR_1938.jpg,Ukrainian SSR (Украинская ССР).
image_118.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Kartoffelstampfer_2015.jpg,Deutsch: Kartoffelstampfer
image_119.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/MSC_2014_Erekat-GiscardDEstaing-Livni_Zwez_MSC2014.jpg,"English: 50th Munich Security Conference 2014: Saeb Erekat,Valéry Giscard d'Estaing and Tzipi Livni: Saeb Erekat (Head of the Palestinian Negotiation Steering and Monitoring Committee, Palestinian National Authority), Valéry Giscard d'Estaing (Former President of the French Republic) and Tzipi Livni (Minister of Justice, State of Israel)."
image_120.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Maskinen_2011_%28crop%29.jpg,Svenska: Maskinen 2011.
image_121.jpg,http://upload.wikimedia.org/wikipedia/commons/a/a3/Mazirot%2C_%C3%89glise_Saint-Pierre-aux-Liens_2.jpg,Français&#160;: L'église Saint-Pierre-aux-Liens à Mazirot Deutsch: Kirche Saint-Pierre-aux-Liens in Mazirot
image_122.jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Expulsion_of_the_Russian_envoy_to_the_Holy_See_Felix_von_Meyendorff_by_Pope_Pius_IX.PNG,English: Expulsion of the Russian envoy to the Holy See Felix von Meyendorff by Pope Pius IX in 1864 for insulting catholic faithDeutsch: Die Ausweisung des russischen Gesandten Felix von Meyendorff durch Papst Pius IXPolski: Odprawa udzielona posłowi rosyjskiemu Feliksowi von Meyendorffowi przez papieża Piusa IX
image_123.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Malacostraca_-_Evolu%C3%A7%C3%A3o_no_registro_f%C3%B3ssil.png,Português: A imagem provém de um artigo (Evolutionary Trends In Crustacea - Malacostraca) e representa a evolução ao longo das eras geológicas desta classe.
image_124.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/First_arrivals_at_Manus_Island_Airport_%288204043801%29.jpg,"The first group of irregular maritime arrivals arrived at the regional processing centre in Manus Island, PNG today. The 19 people, comprising families from Sri Lanka and Iran, departed Christmas Island late yesterday. Transfers to Manus Island and Nauru will continue in coming weeks and months."
image_125.jpg,http://upload.wikimedia.org/wikipedia/commons/b/bc/MmeAcarie.jpg,English: Marie of the Incarnation (1566-1618)
image_126.jpg,http://upload.wikimedia.org/wikipedia/commons/0/05/Gedecktes_Br%C3%BCggli_1780.jpg,"Gedecktes Brüggli, Stich von 1780"
image_127.jpg,http://upload.wikimedia.org/wikipedia/commons/c/c9/Loxodrome2.jpg,Deutsch: Unterscheidung Loxodrome – Orthodrome
image_128.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Cheirolophus_crassifolius_Malta_Dingli_Cliffs_07.jpg,"Cheirolophus crassifolius, Malta Thanks to Stephen Mifsud http://www.maltawildplants.com Flowering plant"
image_129.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Womens_equality_day_program_book.jpg,"English: Program book for Women’s Equality Day, Aug. 23, 2016"
image_130.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/B-25_Mitchell_nose_art_Tondelayo.jpg,"""English: Detail of the nose art on a B-25 Mitchell aircraft, at the Collings Foundation Airshow. Aircraft details: B-25J-15NC c/n 108-32207 44-28932 (N3476G), ex-TB-25J, ex-TB-25N BD-932, ex-air tanker #6, """"Tondelayo"""", Collings Foundation, New Smyrna Beach, FL (A)."""
image_131.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Death_of_Sappho_by_Miguel_Carbonell_Selva.jpg,Death of Sappho
image_132.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/BodilskerStationSporside.jpg,"Dansk: Bodilsker Station, sporside"
image_133.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/Oskar_Kraus.png,Čeština: filozof Oskar Kraus
image_134.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Besko_-_oczyszczalnia_sciekow.JPG,Polski: Besko - oczyszczalnia sciekow
image_135.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Finnish_language_map%2C_detailed_areas.png,Map of the areas where the Finnish language is spoken.
image_136.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Blepsias_cirrhosus_2.jpg,English: Photo of Blepsias cirrhosus (silverspotted sculpin) at the Vancouver Aquarium
image_137.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Hip%C3%B3dromo_de_San_Isidro_01-09-2012.jpg,"Español: Panorámica del Hipódromo de San Isidro, donde se observa la redonda de exhibición de los purasangre, la pista de césped y el tablero electrónico indicador de dividendos."
image_138.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b8/RO_GJ_Biserica_Sfantul_Nicolae_din_Bradiceni_%285%29.jpg,"English: Saint Nicholas church in Brădiceni, Gorj county, Romania Română: Biserica „Sfântul Nicolae”, sat Brădiceni; comuna Peștișani, Cătunul Mămăroi This is a photo of a historic monument in județul Gorj, classified with number GJ-II-m-B-09247"
image_139.jpg,http://upload.wikimedia.org/wikipedia/commons/0/03/Moorbad_Gm%C3%B6s_-_Teich_mit_Nebel.jpg,Moor in Gmös
image_140.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Birthplace_of_Monroe_historical_marker.jpg,"English: A historical marker on State Route 205 at the entrance to the James Monroe Family Home Site near Colonial Beach in Westmoreland County, Virginia, United States."
image_141.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Night_Club_2015.jpg,English: Mark Brooks and Emily Kavanaugh
image_142.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/Alsfeld_Brauerei_Wallach_303.JPG,"Deutsch: Werbeanzeige der Brauerei Wallach in Heinrich Dittmar/Herbert Jäkel: Geschichte der Juden in Alsfeld. Alsfeld, Geschichts- u. Museumsverein, 1988, S. 107, ISBN 3-927284-00-9"
image_143.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Va_nationalforests.png,"English: Map showing the location of the George Washington and Jefferson National Forests in Virginia, United States."
image_144.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Cup_of_Sahlep_in_tearoom_in_T%C5%99eb%C3%AD%C4%8D%2C_T%C5%99eb%C3%AD%C4%8D_District.jpg,"English: Cup of Sahlep in tearoom in Třebíč, Czech Republic. Čeština: Hrnek Sahlepu v čajovně v Třebíči."
image_145.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/110th_Tactical_Fighter_Squadron_McDonnell_F-4C-23-MC_Phantom_64-0749.jpg,"English: 110th Tactical Fighter Squadron McDonnell F-4C-23-MC Phantom 64-0749, Lambert Field, St Louis, Missouri, 1980"
image_146.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/Estacion_Ariel_%28FCPBA%29.jpg,Español: Estación Ariel (FCPBA)
image_147.jpg,http://upload.wikimedia.org/wikipedia/commons/e/e8/Map_commune_FR_insee_code_80058.png,English: Map of French municipality Bayonvillers Français&#160;: Carte des communes françaises Bayonvillers Nederlands: Kaart van Franse gemeente Bayonvillers
image_148.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/DJ_Rattan_2014.jpg,English: DJ Rattan
image_149.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/2017-03-07_Geneva_Motor_Show_0845.JPG,English: Geneva Motor Show 2017 (photo taken on the first press day) Français&#160;: Salon international de l'automobile de Genève 2017 Deutsch: Genfer Auto-Salon 2017 (Foto vom ersten Pressetag) Italiano: Salone dell'automobile di Ginevra 2017 (foto scattate durante il primo giorno dedicato alla stampa)
image_150.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/%27t_Huis_Boxbergen_1730.jpg,"English: Huis Boxbergen, Olst-Wijhe Nederlands: 't Huis Boxbergen, Olst-Wijhe Original caption: Olst. „Boxbergen”"
image_151.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/%D0%9C%D0%BE%D0%BC%D0%B5%D0%BD%D1%82_%D0%BF%D0%B0%D0%B4%D1%96%D0%BD%D0%BD%D1%8F_2.jpg,"Українська: Пам'ятник В.І. Леніну (зруйнований), Харків, майд. Свободи (кол. пл. Ф.Е. Дзержинського)"
image_152.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Expoforum_2.JPG,English: Expoforum scale model at Lenexpo Русский: Макет Экспофорума на выставке «Ленэкспо»
image_153.jpg,http://upload.wikimedia.org/wikipedia/commons/d/da/Kasina_Turnia_T.41.jpg,Polski: Rozdroże pod Kasprowym. Kasina Turnia i żleb Wrota
image_154.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Glamocko_polje_1.JPG,Српски / srpski: Glamočko poljeEnglish: Glamoč field
image_155.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/Baerensee002.JPG,Bärensee
image_156.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Moslehi_SUNY_Abany.jpg,English: Roxana Moslehi at the Cancer Research Center at SUNY East campus
image_157.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/RosiaNouaAR_%28100%29.JPG,"Română: Biserica de lemn din Roșia Nouă, județul Arad This is a photo of a historic monument in județul Arad, classified with number AR-II-m-B-00644"
image_158.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Verlauf_der_Miesenbach.jpg,Deutsch: Verlauf der Miesenbach richtung Süden
image_159.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Eugenie_Besserer_01.JPG,English: Eugenie Besserer
image_160.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Jonas_Olsson_Fulham_v_WBA_%28cropped%29.jpg,"Craven Cottage, September 2012"
image_161.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Hanne_S%C3%B8rvaag_live_in_Oslo.jpg,English: Singer songwriter
image_162.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Reef1075_-_Flickr_-_NOAA_Photo_Library.jpg,"English: Donkey dung sea cucumber (Holothuria mexicana). This species of holothurian can attain lengths of 20 inches. U. S. Virgin Islands, Coki Beach, St. Thomas."
image_163.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/South_Branch_Bowman_Creek.jpg,English: South Branch Bowman Creek on the Mountain Springs Trail in Ricketts Glen State Park.
image_164.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d8/Gen_Con_Indy_2008_-_costumes_58.JPG,"Picture of Gen Con Indy 2008 in Indianapolis, Indiana, USA."
image_165.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Plan_de_Paris_1858_%28Petit_Gentilly%29.png,Français&#160;: Plan de Paris 1858 (Petit Gentilly)
image_166.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Ca%C3%B1%C3%B3n_de_la_Fragata_Magdalena.jpg,"Cañón recuperado de la Fragata Magdalena. Esta fragata, junto al Bergantín Palomo, se hundieron frente a la localidad de Viveiro en el año 1810."
image_167.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Armenian_Patriarch_of_Constantinople_-_P1040052.JPG,"English: The office building of the Armenian Patriarchate of Constantinople, across the street from the Surp Asdvadzadzin Patriarchal Church."
image_168.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Anton_Heinrich_Springer.jpg,German art historian and writer Anton Heinrich Springer.
image_169.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Rosenberg_Hammerphilippsburg_1a_8362.jpg,Deutsch: Hammer Philippsburg / Hammer Rosenberg (linkes Gebäude) - rechts im Vordergrund Brücke und Teil vom Rosenbach
image_170.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/Larvaefeedingoncacti.jpg,English: Larvae eating on an Opuntia Cacti
image_171.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Paul_Gray_%282%29.jpg,"The Voice Finalists perform live at Warringah Mall, Sydney, Australia Darren Percival, Sarah De Bono and Rachael Leahcar enjoyed a public appearance at Warringah Mall, on Sydney's northern beaches this afternoon. The former contestants on Channel Nine's 'The Voice' were there to promote their music of course. Hundreds of passionate fans showed up to offer their support and a few lucky ones who bought CD's of their favourite performers from 'The Voice' got them autographed. Their music can also be enjoyed via iTunes. Nova sponsored the event. Music remains a popular medium in the reality TV industry. The Voice (U.S) is currently screening on Australian TV, but has not enjoyed the same ratings success as the Australian version. We wish all of the performing artists well as their careers continue to evolve in front of appreciative Australian audiences. Websites iTunes - Sarah De Bono itunes.apple.com/au/artist/sarah-de-bono/id516897190 The Voice (Australia) www.thevoice.com.au Warringah Mall www.warringahmall.com.au Nova www.novafm.com.au Channel Nine www.channelnine.ninemsn.com.au Eva Rinaldi Photography Flickr www.flickr.com/evarinaldiphotography Eva Rinaldi Photography www.evarinaldi.com Music News Australia www.musicnewsaustralia.com"
image_172.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Flickr_-_Jo%C3%A3o_de_Deus_Medeiros_-_Doliocarpus_brevipedicellatus_%282%29.jpg,Doliocarpus brevipedicellatus Garcke - DILLENIACEAE - Parque Ecológico dos Jequitibás - Sobradinho - Distrito Federal - Brasil.
image_173.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Illu_lymph_node_structure-ja.png,English: Lymph node Japanese labels are substtuted for English ones.
image_174.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Mairie_de_La_Grange_02.jpg,"Français&#160;: Mairie de La Grange, Doubs, France"
image_175.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Vellahn_Goldenbow_Gutshaus.jpg,English: Gutshaus in Goldenbow
image_176.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Woodfords_Brewery_4th_May_2008.JPG,A potograph of the Woodforde's Brewey at Woodbastwick in the county of Norfolk within the UK. DAF LF and Ford Transit.
image_177.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Chengannur_Mahadeva1.JPG,English: Chengannur Mahadeva temple
image_178.jpg,http://upload.wikimedia.org/wikipedia/commons/b/be/Haul_bag.jpg,English: Haul bag
image_179.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Feira-_livre_de_Monte_Alegre_de_Sergipe.JPG,Português: Feira livre de Monte Alegre no CEASA.
image_180.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Jos%C3%A9_S%C3%B3crates_cropped.png,"José Sócrates, lors de son message de Noël, en 2008."
image_181.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Rhizostoma_pulmo_on_Bournemouth_Beach.jpg,"English: A Rhizostoma pulmo jellyfish washed ashore on Bournemouth beach, Dorset."
image_182.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Atentado_de_Vaillant.jpg,Imagem do atentado de Vaillant publicada em 1893 no jornal Le Petit Parisiensi em 1894.
image_183.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Palace_of_Sennacherib_Restored.jpeg,"""English: Wood engraving of """"The thrones and palaces of Babylon and Nineveh"""" by John Philip Newman."""
image_184.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Amalie_Hohenester_1862_Die_Stadt-Frau-Bas.png,"Amalie Hohenester (Birth name&#58; Amalie Nonnenmacher; 1827–1878), German physician (alternative medicine)"
image_185.jpg,http://upload.wikimedia.org/wikipedia/commons/a/a0/%C3%89quipeitalie.JPG,"English: Team Italy, ice hockey. Euro Ice Hockey Challenge, 2003, Briançon, France. Français&#160;: Equipe d'Italie de hockey sur glace. Euro Ice Hockey Challenge, 2003, Briançon, France."
image_186.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/JNR80_syounan.jpg,日本語: 国鉄80系電車
image_187.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Marudi_Museum.jpg,English: Marudi Museum
image_188.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Nawabzada_Mohammad_Ismail_Khan_Of_Amb_State.jpg,English: Sitting: Nawabzada Mohammad Ismail Khan Of Amb State).
image_189.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Pont_de_La_Motte_02.jpg,"Français&#160;: Extrait d'une ancienne photographie du pont de La Motte, ouvrage d'art franchissant les deux rives de la Loire entre les communes de La Riche et Fondettes, près de Tours, Indre-et-Loire."
image_190.jpg,http://upload.wikimedia.org/wikipedia/commons/6/66/Gijs_Bosch_Reitz.png,"English: Bosch Reitz, Sigisbert Chrétien ('Gijs') (1860-1938) (1894) in zijn atelier"
image_191.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Nass_Corporation_B.S.C._Logo.jpg,客家語/Hak-kâ-ngî: Nass Corp. logo
image_192.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Grapes_sorting_and_crushing_with_winemaking_equipment.jpg,"Sokol Blosser Winery, Willamette Valley, Oregon"
image_193.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/OST_Courts%2C_Sheffield%2C_Texas.JPG,"English: This is a photograph of the main street of Sheffield, Texas, which was old U. S. Highway 290 and part of the Old Spanish Trail Highway. The OST Courts was a small local motel that operated in the community for a number of years in the 1950s and 60s."
image_194.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/William_P._Sprague_Brady_Handy.00544.jpg,English: William P. Sprague from Brady Handy Collection.
image_195.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/156_Gr%C3%A4sk%C3%B6fj%C3%A4rden.jpg,"English: Gräsköfjärden, narrow coastal inlet in Stockholm archipelago through Kråkhålet at Furusund waterway"
image_196.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/British_ambulance_wagons_after_the_Battle_of_Rafa_in_1917.jpg,English: Ambulance wagons returning to El Arish from Rafa
image_197.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Balagny-sur-Th%C3%A9rain_%2860%29%2C_%C3%A9glise_Saint-L%C3%A9ger%2C_crois%C3%A9e%2C_vue_vers_l%27est_2.JPG,"Français&#160;: Croisée, vue vers l'est."
image_198.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Sale_notice_Trafford_Hall_1927.jpg,"English: Sale notice for Trafford Hall, Chester in 1927"
image_199.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Pthirus_gorillae.jpg,English: A magnified image of Pthirus gorillae.
image_200.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/M%C3%BCnchehofe_Kirche_Gedenkstein_von_G%C3%B6rtz.JPG,Deutsch: Findling über dem Grab von Görtz auf dem Kirchhof neben der Kirche in Münchehofe der gleichnamigen Gemeinde im Landkreis Dahme-Spreewald in Brandenburg
image_201.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Herz_Jesu_Kirche_Amstetten_1.jpg,Deutsch: Herz Jesu Kirche Amstetten
image_202.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Wyvern_Liber_Floridus.jpg,"Saint Michael and the angels fighting the Wyvern. MS. 724/1596 f.15r St. Michael and the Angels fighting the dragon, from 'Liber Floridus' by Lambert de Saint-Omer, c.1448 (vellum)"
image_203.jpg,http://upload.wikimedia.org/wikipedia/commons/4/46/Stiftsherrenhaus%2C_Hameln_Innenstadt.JPG,"English: Stiftsherrenhaus at the city of Hamelin, Germany Deutsch: Stiftsherrenhaus in der Hamelner Innenstadt"
image_204.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Lipa_v_Dysine.JPG,"Čeština: Lípa v Dýšině - památný strom v obci Dýšina, okres Plzeň-město Deutsch: Winter-Linde (Tilia cordata) in Dýšina, Bezirk Plzeň-město (Pilsen-Stadt), Tschechien English: Small-leaved Lime (Tilia cordata) in Dýšina, District Plzeň-město, Czech Republic"
image_205.jpg,https://upload.wikimedia.org/wikipedia/commons/5/54/Sapium_insigne_09.JPG,English: Sapium insigne
image_206.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Montbrison%2C_m%C3%A9diath%C3%A8que.jpg,"Français&#160;: Montbrison, médiathèque départementale de la Loire"
image_207.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/20150325114211%21SOUTHERN_KURDISH.jpg,فارسی: اطلاعات درست
image_208.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Marseille_Corniche_Pr%C3%A9sident_John_Kennedy%2C_plage.jpg,"Corniche Président John Kennedy, plage"
image_209.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0_%D0%B2_%D0%9A%D0%BE%D0%B2%D1%80%D0%BE%D0%B2%D0%B5.jpg,Русский: Табличка на входе в детскую библиотеку имени С. М. Голицына в Коврове
image_210.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bb/Whaligoe_01.jpg,"English: Cliffs at Whaligoe. Caithness, Highland council area, Scotland."
image_211.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Recova_de_Pueyrred%C3%B3n_%28Plaza_Miserere%29.JPG,"Español: Cuadra del 0 al 100 de Avenida Pueyrredón, frente a la Plaza Miserere (o Plaza Once de Septiembre). Todos los edificios comparten una antigua recova que cubre la vereda, con locales comerciales. Buenos Aires, Argentina."
image_212.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Do%C5%88ov_CoA.jpg,Čeština: Doňov
image_213.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/BW_Bank_-_geo-en.hlipp.de_-_11928.jpg,BW Bank
image_214.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Flabiol_P_Pardo_03.jpg,"English: Flabiol of instrument maker P. Pardo, La Bisbal, Catalonia, 1967 Deutsch: Flabiol des Instrumentenbauers P. Pardo, La Bisbal, Katalonien, 1967 (Unterseite, Mundstück 8 cm und Blasrohr 17 cm inkl Aufsatzstück)"
image_215.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Caspar_Wolf_Oberer_und_unterer_Grindelwaldgletscher_1774.jpg,"Deutsch: Oberer und Unterer Grindelwaldgletscher mit Wetterhorn, Mettenberg und Eiger 1774. Öl auf Leinwand, 82 x 226 cm. Aargauer Kunsthaus, Aarau."
image_216.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Ayunt_Almer%C3%ADa.JPG,"Español: Ayuntamiento de Almería, actualmente bajo reformas"
image_217.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Jos%C3%A9_Carvajal_y_Hu%C3%A9%2C_de_Capuz.jpg,"Español: «José Carvajal y Hué, último ministro de Estado», en la revista española La Ilustración Española y Americana."
image_218.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/HSD_Hochschule_D%C3%B6pfer%2C_K%C3%B6ln-5248.jpg,"Deutsch: HSD Hochschule Döpfer, Köln"
image_219.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Cardiff_Castle_-_Bibliothek_Allegorien_Literatur_3_Assyrisch.jpg,English: Cardiff Castle ( Wales ). Castle apartments: Library ( 1870s ) - Allegory of Assyrian literature ( relief by Thomas Nicholls ). Deutsch: Cardiff Castle ( Wales ). Palas: Bibliothek ( 1870s ) - Allegorie der assyrischen Literatur ( Relief von Thomas Nicholls ).
image_220.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/71-615_%28KTM-15%29_tram_at_number_212_in_Pyatigorsk.jpg,"Русский: Трамвай 71-615 номер 212, улица Кирова, Пятигорск."
image_221.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Plaine_Joux_classe_de_neige_2.jpg,"Station de Plaine-Joux (Passy, Haute-Savoie, France)?. Rassemblement d'enfants de classe de neige."
image_222.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/FPCGreeneville.jpg,"English: First Presbyterian Church, Greeneville, TN and its adjacent chapel"
image_223.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Laida_Lertxundi.jpg,Euskara: Laida Lertxundi. Zinemagilea eta unibertsitateko irakaslea
image_224.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Rio_Tiet%C3%AA_na_Marginal_do_Tiet%C3%AA_-_quase_limpo_-_panoramio.jpg,Rio Tietê na Marginal do Tietê - quase limpo!
image_225.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Western_oases_-Egypt.jpg,"Western oases, El Kasr Egypt"
image_226.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Bundesarchiv_Bild_102-15282A%2C_Ernst_R%C3%B6hm.jpg,"For documentary purposes the German Federal Archive often retained the original image captions, which may be erroneous, biased, obsolete or politically extreme. Der Stabschef der SA. Ernst Röhm, wurde auf Vorschlag des Reichskanzlers zum Reichsminister ohne Geschäftsbereich ernannt! Der Reichspräsident zum Reichsminister ernannte Stabschef der SA. Ernst Röhm, welcher somit Mitglied der Reichsregierung wurde. [Text der erneuten Herausgabe im November 1933] Information added by Wikimedia users.English: Ernst Röhm, wearing a „Kampfbinde“ on his arm."
image_227.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Gongen_Zukuri.png,日本語: 権現造平面図(神社建築) English: Gongen Zukuri(Honden structure of Shrine)
image_228.jpg,http://upload.wikimedia.org/wikipedia/commons/8/8f/GreeceDioikiseis.png,Map of Greece with General Directorates.
image_229.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Interniertengedenktafel_Seedorf_BE.jpg,Deutsch: Tafel zur Erinnerung an die Internierung von Franzosen in Seedorf/BE 1940.
image_230.jpg,http://upload.wikimedia.org/wikipedia/commons/5/5f/Regulus_stranded_in_the_mud_in_front_of_Fouras_under_attack_by_British_ships_August_1809.jpg,English: Regulus stranded in the mud in front of Fouras under attack by British ships August 1809
image_231.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Wheeling_Hospital%2C_Wheeling%2C_W._Va_%2874765%29.jpg,"English: Title: Wheeling Hospital, Wheeling, W. Va. Subjects: Hospitals Places: West Virginia &gt; Ohio (county) &gt; Wheeling Notes: Title from item. Extent: 1 print (postcard)&#160;: linen texture, color&#160;; 3 1/2 x 5 1/2 in. Accession #: 06_10_022617"
image_232.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/Tempeh_003.jpg,日本語: インドネシアの大豆発酵食品であるテンペ
image_233.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Ko%C5%9Bci%C3%B3%C5%82_filialny_pw._Narodzenia_NMP_w_W%C4%85soszu.jpg,Polski: Kościół filialny pw. Narodzenia NMP w Wąsoszu
image_234.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/SETH_WETMORE_HOUSE%2C_MIDDLETOWN%2C_MIDDLESEX_COUNTY%2C_CT.jpg,"English: Colonial Georgian-style 1746 house built by Judge Seth Wetmore. Intersection of Connecticut Route 66 and Camp Road. Johnathan Edwards, Aaron Burr, and Lafayette were visitors here."
image_235.jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Parkside_High_School.jpg,"English: parkside high school in hamilton, ontario"
